invoice_id,customer_id,user_id,subscription_id,amount_due,amount_paid,currency,status,created,due_date,paid_at,period_start,period_end,attempt_count,next_payment_attempt
in_fbe2e3ebfb84e7,cus_f6d85de67ededf,13738,sub_2b62cf0453d9ca,29900,29900,USD,paid,2025-01-25 00:58:47.383882,2025-01-27 11:58:47.383882,2025-01-25 11:58:47.383882,2025-01-22 11:58:47.383882,2025-02-24 11:58:47.383882,3,
in_f08bccb8807938,cus_f6d85de67ededf,13738,sub_2b62cf0453d9ca,29900,29900,Eur,paid,2025-02-23 22:58:47.383882,2025-02-25 22:58:47.383882,2025-02-24 22:58:47.383882,2025-02-22 22:58:47.383882,2025-03-26 22:58:47.383882,1,
in_3828e05a759db5,cus_f6d85de67ededf,13738,sub_2b62cf0453d9ca,29900,29900,gbp,paid,2025-03-25 15:58:47.383882,2025-03-29 23:58:47.383882,2025-03-25 23:58:47.383882,2025-03-25 23:58:47.383882,2025-04-24 23:58:47.383882,1,
in_0357688e233323,cus_f6d85de67ededf,13738,sub_2b62cf0453d9ca,29900,29900,eur,paid,2025-04-25 08:58:47.383882,2025-04-30 16:58:47.383882,2025-04-25 16:58:47.383882,2025-04-24 16:58:47.383882,2025-05-25 16:58:47.383882,1,
in_602475b6523493,cus_fdf95b5342aa23,13749,sub_c95a65820e1ac9,29900,29900,eur,paid,2025-02-01 05:10:24.282878,2025-02-01 17:10:24.282878,2025-02-01 17:10:24.282878,2025-01-28 17:10:24.282878,2025-03-03 17:10:24.282878,3,
in_f055df8914b21b,cus_fdf95b5342aa23,13749,sub_c95a65820e1ac9,29900,29900,USD,paid,2025-02-10 01:34:06.793573,2025-02-11 00:34:06.793573,2025-02-11 00:34:06.793573,2025-02-07 00:34:06.793573,2025-03-13 00:34:06.793573,2,
in_82b0bc543af2db,cus_fdf95b5342aa23,13749,sub_c95a65820e1ac9,29900,0,usd,open,2025-03-11 18:34:06.793573,2025-03-19 18:34:06.793573,,2025-03-11 18:34:06.793573,2025-04-11 18:34:06.793573,2,2025-03-18 18:34:06.793573
in_5ee308aef6787d,cus_fdf95b5342aa23,13749,sub_c95a65820e1ac9,29900,29900,usd,paid,2025-04-11 06:34:06.793573,2025-04-19 00:34:06.793573,2025-04-12 00:34:06.793573,2025-04-10 00:34:06.793573,2025-05-12 00:34:06.793573,1,
in_4d6319ef987f8d,cus_fdf95b5342aa23,13749,sub_c95a65820e1ac9,29900,29900,eur,paid,2025-05-11 09:34:06.793573,2025-05-17 09:34:06.793573,2025-05-12 09:34:06.793573,2025-05-11 09:34:06.793573,2025-06-11 09:34:06.793573,1,
in_172215169861d5,cus_9c4c4dc44b1d42,13751,sub_7679f094a4520f,29900,29900,GBP,paid,2025-01-21 20:57:51.029299,2025-01-28 11:57:51.029299,2025-01-22 11:57:51.029299,2025-01-18 11:57:51.029299,2025-02-21 11:57:51.029299,2,
in_e2f38e530d3fe0,cus_9c4c4dc44b1d42,13751,sub_7679f094a4520f,29900,29900,usd,paid,2025-02-09 14:18:08.959895,2025-02-15 01:18:08.959895,2025-02-10 01:18:08.959895,2025-02-09 01:18:08.959895,2025-03-12 01:18:08.959895,3,
in_3d3a0bff3c8dfd,cus_9c4c4dc44b1d42,13751,sub_7679f094a4520f,29900,29900,gbp,paid,2025-03-11 16:18:08.959895,2025-03-12 22:18:08.959895,2025-03-11 22:18:08.959895,2025-03-09 22:18:08.959895,2025-04-10 22:18:08.959895,1,
in_3b19e059bfb964,cus_9c4c4dc44b1d42,13751,sub_7679f094a4520f,29900,29900,Eur,paid,2025-04-10 19:18:08.959895,2025-04-14 04:18:08.959895,2025-04-11 04:18:08.959895,2025-04-09 04:18:08.959895,2025-05-11 04:18:08.959895,1,
in_8d6e11dcdc2c55,cus_9c4c4dc44b1d42,13751,sub_7679f094a4520f,29900,29900,usd,paid,2025-05-10 23:18:08.959895,2025-05-15 02:18:08.959895,2025-05-11 02:18:08.959895,2025-05-08 02:18:08.959895,2025-06-10 02:18:08.959895,1,
in_0ebd9c248da81a,cus_9c4c4dc44b1d42,13751,sub_7679f094a4520f,29900,29900,eur,paid,2025-06-09 23:18:08.959895,2025-06-14 05:18:08.959895,2025-06-10 05:18:08.959895,2025-06-09 05:18:08.959895,2025-07-10 05:18:08.959895,1,
in_d7f92f9a62fa46,cus_aab131f4ba5c33,13765,sub_82c85fb604fa00,4900,4900,gbp,paid,2025-01-14 09:13:54.217609,2025-01-21 02:13:54.217609,2025-01-15 02:13:54.217609,2025-01-15 02:13:54.217609,2025-02-14 02:13:54.217609,2,
in_7413314c45e117,cus_aab131f4ba5c33,13765,sub_82c85fb604fa00,4900,4900,GBP,paid,2025-02-12 19:13:54.217609,2025-02-17 19:13:54.217609,2025-02-13 19:13:54.217609,2025-02-12 19:13:54.217609,2025-03-15 19:13:54.217609,1,
in_1f36e7e93251b5,cus_aab131f4ba5c33,13765,sub_82c85fb604fa00,4900,4900,Eur,paid,2025-03-15 13:13:54.217609,2025-03-20 09:13:54.217609,2025-03-16 09:13:54.217609,2025-03-15 09:13:54.217609,2025-04-15 09:13:54.217609,1,
in_aa523f6a56ab11,cus_aab131f4ba5c33,13765,sub_82c85fb604fa00,4900,4900,Eur,paid,2025-04-14 06:13:54.217609,2025-04-16 21:13:54.217609,2025-04-14 21:13:54.217609,2025-04-14 21:13:54.217609,2025-05-14 21:13:54.217609,1,
in_b9fbc421953d7c,cus_4de59603c7900d,13766,sub_b0d387418f1c54,19900,19900,Eur,paid,2025-02-05 03:42:56.381896,2025-02-12 13:42:56.381896,2025-02-05 13:42:56.381896,2025-01-31 13:42:56.381896,2025-03-07 13:42:56.381896,2,
in_65f2560c06b0e0,cus_4de59603c7900d,13766,sub_b0d387418f1c54,19900,19900,USD,paid,2025-02-23 09:19:34.611570,2025-02-28 01:19:34.611570,2025-02-24 01:19:34.611570,2025-02-22 01:19:34.611570,2025-03-26 01:19:34.611570,1,
in_51f441d71b4b33,cus_4de59603c7900d,13766,sub_b0d387418f1c54,19900,19900,eur,paid,2025-02-23 23:00:03.818432,2025-03-03 09:00:03.818432,2025-02-24 09:00:03.818432,2025-02-22 09:00:03.818432,2025-03-26 09:00:03.818432,1,
in_d4e05b6f143c80,cus_4de59603c7900d,13766,sub_b0d387418f1c54,19900,19900,usd,paid,2025-03-25 03:00:03.818432,2025-04-01 23:00:03.818432,2025-03-25 23:00:03.818432,2025-03-24 23:00:03.818432,2025-04-24 23:00:03.818432,1,
in_347bd515e463cf,cus_4de59603c7900d,13766,sub_b0d387418f1c54,19900,19900,USD,paid,2025-04-25 03:00:03.818432,2025-04-28 12:00:03.818432,2025-04-25 12:00:03.818432,2025-04-24 12:00:03.818432,2025-05-25 12:00:03.818432,1,
in_9a3108db4efcd6,cus_4de59603c7900d,13766,sub_b0d387418f1c54,19900,19900,Eur,paid,2025-05-24 08:00:03.818432,2025-05-28 23:00:03.818432,2025-05-24 23:00:03.818432,2025-05-23 23:00:03.818432,2025-06-23 23:00:03.818432,1,
in_80bc7729beca92,cus_4de59603c7900d,13766,sub_b0d387418f1c54,19900,19900,usd,paid,2025-06-24 05:00:03.818432,2025-06-27 18:00:03.818432,2025-06-24 18:00:03.818432,2025-06-22 18:00:03.818432,2025-07-24 18:00:03.818432,1,
in_a1f4cb44fa50e7,cus_9deab2c89b393e,13769,sub_8ac120c284e2dd,29900,0,usd,void,2025-01-19 23:40:54.118313,2025-01-23 19:40:54.118313,,2025-01-16 19:40:54.118313,2025-02-19 19:40:54.118313,3,2025-01-26 19:40:54.118313
in_5fde59237426f4,cus_9deab2c89b393e,13769,sub_8ac120c284e2dd,29900,29900,USD,paid,2025-02-05 12:07:53.975554,2025-02-06 20:07:53.975554,2025-02-05 20:07:53.975554,2025-02-04 20:07:53.975554,2025-03-07 20:07:53.975554,1,
in_ff19cb9fdd6915,cus_9deab2c89b393e,13769,sub_8ac120c284e2dd,29900,29900,usd,paid,2025-03-06 09:59:28.851423,2025-03-06 12:59:28.851423,2025-03-06 12:59:28.851423,2025-03-03 12:59:28.851423,2025-04-05 12:59:28.851423,2,
in_1364b37584a730,cus_9deab2c89b393e,13769,sub_8ac120c284e2dd,29900,29900,eur,paid,2025-03-06 16:09:40.716276,2025-03-10 12:09:40.716276,2025-03-07 12:09:40.716276,2025-03-02 12:09:40.716276,2025-04-06 12:09:40.716276,3,
in_723f72983629d3,cus_9deab2c89b393e,13769,sub_8ac120c284e2dd,29900,29900,eur,paid,2025-04-05 17:09:40.716276,2025-04-08 17:09:40.716276,2025-04-06 17:09:40.716276,2025-04-04 17:09:40.716276,2025-05-06 17:09:40.716276,1,
in_718817f8d05496,cus_9deab2c89b393e,13769,sub_8ac120c284e2dd,29900,29900,GBP,paid,2025-05-06 10:09:40.716276,2025-05-06 15:09:40.716276,2025-05-06 15:09:40.716276,2025-05-03 15:09:40.716276,2025-06-05 15:09:40.716276,1,
in_19920cb5613b23,cus_9b62c5996fc866,13776,sub_f4d825a41735c5,29900,29900,usd,paid,2025-01-07 15:12:43.831608,2025-01-11 17:12:43.831608,2025-01-07 17:12:43.831608,2025-01-02 17:12:43.831608,2025-02-06 17:12:43.831608,2,
in_02ce3c15458598,cus_6781a142271ee1,13784,sub_104b4d6cb49462,29900,29900,gbp,paid,2025-01-27 16:00:00.317903,2025-02-02 04:00:00.317903,2025-01-28 04:00:00.317903,2025-01-28 04:00:00.317903,2025-02-27 04:00:00.317903,1,
in_a3923b410a5ad0,cus_6781a142271ee1,13784,sub_104b4d6cb49462,29900,0,GBP,uncollectible,2025-02-01 05:22:24.547743,2025-02-01 20:22:24.547743,,2025-01-28 20:22:24.547743,2025-03-03 20:22:24.547743,1,2025-02-07 20:22:24.547743
in_a463fc00aa407c,cus_6781a142271ee1,13784,sub_104b4d6cb49462,30000,30000,USD,paid,2025-02-01 20:31:39.589590,2025-02-05 21:31:39.589590,2025-02-01 21:31:39.589590,2025-01-27 21:31:39.589590,2025-03-03 21:31:39.589590,2,
in_9f88c8466338cc,cus_6781a142271ee1,13784,sub_104b4d6cb49462,29900,29900,Eur,paid,2025-02-02 10:06:15.898861,2025-02-03 08:06:15.898861,2025-02-03 08:06:15.898861,2025-01-30 08:06:15.898861,2025-03-05 08:06:15.898861,3,
in_bdb39643a37d60,cus_6781a142271ee1,13784,sub_104b4d6cb49462,29900,29900,GBP,paid,2025-02-13 02:35:52.417180,2025-02-13 14:35:52.417180,2025-02-13 14:35:52.417180,2025-02-12 14:35:52.417180,2025-03-15 14:35:52.417180,3,
in_213e858d892610,cus_6781a142271ee1,13784,sub_104b4d6cb49462,29900,29900,eur,paid,2025-03-15 14:35:52.417180,2025-03-16 23:35:52.417180,2025-03-15 23:35:52.417180,2025-03-13 23:35:52.417180,2025-04-14 23:35:52.417180,1,
in_a4bc4c8b3d0a0c,cus_6781a142271ee1,13784,sub_104b4d6cb49462,29900,29900,gbp,paid,2025-04-13 22:35:52.417180,2025-04-19 07:35:52.417180,2025-04-14 07:35:52.417180,2025-04-13 07:35:52.417180,2025-05-14 07:35:52.417180,1,
in_92b7eb023440f1,cus_a516073617fc8e,13791,sub_2bc1d10cac2eb3,4900,4900,eur,paid,2025-01-14 16:36:42.974334,2025-01-19 05:36:42.974334,2025-01-15 05:36:42.974334,2025-01-10 05:36:42.974334,2025-02-14 05:36:42.974334,2,
in_9ea0025a859d5d,cus_a516073617fc8e,13791,sub_2bc1d10cac2eb3,4900,4900,eur,paid,2025-02-13 13:36:42.974334,2025-02-17 20:36:42.974334,2025-02-13 20:36:42.974334,2025-02-11 20:36:42.974334,2025-03-15 20:36:42.974334,1,
in_9b99829a358b68,cus_a516073617fc8e,13791,sub_2bc1d10cac2eb3,4900,4900,GBP,paid,2025-03-15 18:36:42.974334,2025-03-16 23:36:42.974334,2025-03-15 23:36:42.974334,2025-03-14 23:36:42.974334,2025-04-14 23:36:42.974334,1,
in_fe761ef6c53408,cus_a516073617fc8e,13791,sub_2bc1d10cac2eb3,4900,4900,GBP,paid,2025-04-14 17:36:42.974334,2025-04-21 05:36:42.974334,2025-04-15 05:36:42.974334,2025-04-13 05:36:42.974334,2025-05-15 05:36:42.974334,1,
in_79033ec1a1c313,cus_a516073617fc8e,13791,sub_2bc1d10cac2eb3,4900,4900,gbp,paid,2025-05-14 15:36:42.974334,2025-05-14 22:36:42.974334,2025-05-14 22:36:42.974334,2025-05-14 22:36:42.974334,2025-06-13 22:36:42.974334,1,
in_4267d90047d4aa,cus_68ad6fbc67a4e9,13800,sub_31740b04e9cef1,2900,2900,eur,paid,2025-01-07 01:28:07.924930,2025-01-08 17:28:07.924930,2025-01-07 17:28:07.924930,2025-01-07 17:28:07.924930,2025-02-06 17:28:07.924930,1,
in_62e9aed142c7de,cus_850e217715b4cc,13801,sub_4ff08f2b03881c,29900,29900,usd,paid,2025-02-04 02:42:48.339964,2025-02-06 06:42:48.339964,2025-02-04 06:42:48.339964,2025-01-31 06:42:48.339964,2025-03-06 06:42:48.339964,3,
in_b79074dfa92d2b,cus_850e217715b4cc,13801,sub_4ff08f2b03881c,29900,29900,usd,paid,2025-03-06 02:42:48.339964,2025-03-10 03:42:48.339964,2025-03-06 03:42:48.339964,2025-03-05 03:42:48.339964,2025-04-05 03:42:48.339964,1,
in_c696acfdc1b26b,cus_850e217715b4cc,13801,sub_4ff08f2b03881c,29900,29900,USD,paid,2025-04-05 02:42:48.339964,2025-04-09 14:42:48.339964,2025-04-05 14:42:48.339964,2025-04-04 14:42:48.339964,2025-05-05 14:42:48.339964,1,
in_080879324b1817,cus_850e217715b4cc,13801,sub_4ff08f2b03881c,29900,29900,USD,paid,2025-05-04 09:42:48.339964,2025-05-08 18:42:48.339964,2025-05-04 18:42:48.339964,2025-05-03 18:42:48.339964,2025-06-03 18:42:48.339964,1,
in_b3c55ba9974b1e,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9763,9763,usd,paid,2025-01-17 06:16:03.619595,2025-01-20 03:16:03.619595,2025-01-18 03:16:03.619595,2025-01-14 03:16:03.619595,2025-02-17 03:16:03.619595,3,
in_a0fef911a22c43,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9900,9900,GBP,paid,2025-01-24 22:42:52.170513,2025-01-25 00:42:52.170513,2025-01-25 00:42:52.170513,2025-01-23 00:42:52.170513,2025-02-24 00:42:52.170513,1,
in_e4cc4512e61a35,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9900,9900,eur,paid,2025-02-02 17:15:31.519585,2025-02-08 00:15:31.519585,2025-02-03 00:15:31.519585,2025-02-02 00:15:31.519585,2025-03-05 00:15:31.519585,1,
in_70f83499a3fd4e,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9900,9900,Eur,paid,2025-02-04 10:46:55.935143,2025-02-11 21:46:55.935143,2025-02-04 21:46:55.935143,2025-01-31 21:46:55.935143,2025-03-06 21:46:55.935143,1,
in_83638631d3ca7b,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9900,9900,USD,paid,2025-02-08 17:11:08.025632,2025-02-12 17:11:08.025632,2025-02-08 17:11:08.025632,2025-02-05 17:11:08.025632,2025-03-10 17:11:08.025632,3,
in_94812ad8c522a6,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9900,9900,Eur,paid,2025-03-11 00:11:08.025632,2025-03-18 04:11:08.025632,2025-03-11 04:11:08.025632,2025-03-09 04:11:08.025632,2025-04-10 04:11:08.025632,1,
in_3312e57bddce7e,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9900,9900,USD,paid,2025-04-08 13:11:08.025632,2025-04-16 13:11:08.025632,2025-04-09 13:11:08.025632,2025-04-09 13:11:08.025632,2025-05-09 13:11:08.025632,1,
in_a1fa704be6b49e,cus_bc2037838650d1,13809,sub_e0bdf32cd47cf6,9900,9900,USD,paid,2025-05-08 16:11:08.025632,2025-05-10 14:11:08.025632,2025-05-09 14:11:08.025632,2025-05-07 14:11:08.025632,2025-06-08 14:11:08.025632,1,
in_5d9fc9bb90dfca,cus_13de868ef57547,13811,sub_adf6f198fdf192,19900,19900,GBP,paid,2025-02-06 15:00:09.423634,2025-02-07 12:00:09.423634,2025-02-07 12:00:09.423634,2025-02-06 12:00:09.423634,2025-03-09 12:00:09.423634,1,
in_533715cf324432,cus_949e5daaecef4c,13823,sub_0b97ce9fceb031,2900,2900,eur,paid,2025-01-21 02:50:45.211086,2025-01-23 16:50:45.211086,2025-01-21 16:50:45.211086,2025-01-21 16:50:45.211086,2025-02-20 16:50:45.211086,2,
in_2bf1438a6daffa,cus_949e5daaecef4c,13823,sub_0b97ce9fceb031,2900,2900,eur,paid,2025-02-19 17:50:45.211086,2025-02-25 11:50:45.211086,2025-02-20 11:50:45.211086,2025-02-20 11:50:45.211086,2025-03-22 11:50:45.211086,1,
in_a20bd748333373,cus_949e5daaecef4c,13823,sub_0b97ce9fceb031,2900,2900,usd,paid,2025-03-22 02:50:45.211086,2025-03-24 06:50:45.211086,2025-03-22 06:50:45.211086,2025-03-22 06:50:45.211086,2025-04-21 06:50:45.211086,1,
in_2b5d918448ab6d,cus_2281bb3f5223f8,13825,sub_15cc92464e3231,9900,0,gbp,uncollectible,2025-02-17 15:36:18.625427,2025-02-18 11:36:18.625427,,2025-02-17 11:36:18.625427,2025-03-20 11:36:18.625427,1,2025-02-23 11:36:18.625427
in_9ef68aecc99189,cus_2281bb3f5223f8,13825,sub_15cc92464e3231,9900,9900,GBP,paid,2025-02-17 23:36:31.103238,2025-02-19 12:36:31.103238,2025-02-18 12:36:31.103238,2025-02-18 12:36:31.103238,2025-03-20 12:36:31.103238,1,
in_79cdffe9f09644,cus_2281bb3f5223f8,13825,sub_15cc92464e3231,9900,9900,Eur,paid,2025-03-20 13:36:31.103238,2025-03-22 21:36:31.103238,2025-03-20 21:36:31.103238,2025-03-19 21:36:31.103238,2025-04-19 21:36:31.103238,1,
in_f4ab8cc5318be1,cus_2281bb3f5223f8,13825,sub_15cc92464e3231,9900,9900,eur,paid,2025-04-19 00:36:31.103238,2025-04-23 06:36:31.103238,2025-04-19 06:36:31.103238,2025-04-17 06:36:31.103238,2025-05-19 06:36:31.103238,1,
in_3e91e9e03b6037,cus_2281bb3f5223f8,13825,sub_15cc92464e3231,9900,9900,GBP,paid,2025-05-18 23:36:31.103238,2025-05-21 23:36:31.103238,2025-05-19 23:36:31.103238,2025-05-19 23:36:31.103238,2025-06-18 23:36:31.103238,1,
in_caaaf651883a06,cus_2281bb3f5223f8,13825,sub_15cc92464e3231,9900,9900,Eur,paid,2025-06-17 17:36:31.103238,2025-06-20 09:36:31.103238,2025-06-18 09:36:31.103238,2025-06-17 09:36:31.103238,2025-07-18 09:36:31.103238,1,
in_da3a3c81e3979d,cus_6f0fa3d505fc9e,13826,sub_70747930ff6121,19900,19900,gbp,paid,2025-02-10 00:11:28.316016,2025-02-11 07:11:28.316016,2025-02-10 07:11:28.316016,2025-02-07 07:11:28.316016,2025-03-12 07:11:28.316016,1,
in_089b0885b6e04f,cus_6f0fa3d505fc9e,13826,sub_70747930ff6121,19900,19900,GBP,paid,2025-03-11 02:11:28.316016,2025-03-17 23:11:28.316016,2025-03-11 23:11:28.316016,2025-03-09 23:11:28.316016,2025-04-10 23:11:28.316016,1,
in_bfc40dbd69c0d7,cus_6f0fa3d505fc9e,13826,sub_70747930ff6121,19900,19900,GBP,paid,2025-04-11 02:11:28.316016,2025-04-18 17:11:28.316016,2025-04-11 17:11:28.316016,2025-04-09 17:11:28.316016,2025-05-11 17:11:28.316016,1,
in_112bd08e71d8e7,cus_6f0fa3d505fc9e,13826,sub_70747930ff6121,19900,19900,gbp,paid,2025-05-11 02:11:28.316016,2025-05-11 15:11:28.316016,2025-05-11 15:11:28.316016,2025-05-08 15:11:28.316016,2025-06-10 15:11:28.316016,1,
in_fd498faca95457,cus_6f0fa3d505fc9e,13826,sub_70747930ff6121,19900,19900,eur,paid,2025-06-09 08:11:28.316016,2025-06-11 00:11:28.316016,2025-06-10 00:11:28.316016,2025-06-10 00:11:28.316016,2025-07-10 00:11:28.316016,1,
in_e4474a381154f4,cus_81340d5f76dee6,13838,sub_727103907fdf8a,9900,9900,USD,paid,2025-02-16 07:08:27.665130,2025-02-17 12:08:27.665130,2025-02-16 12:08:27.665130,2025-02-14 12:08:27.665130,2025-03-18 12:08:27.665130,1,
in_95f4c72949c4d4,cus_81340d5f76dee6,13838,sub_727103907fdf8a,9900,9900,gbp,paid,2025-02-17 09:33:59.174546,2025-02-21 13:33:59.174546,2025-02-17 13:33:59.174546,2025-02-14 13:33:59.174546,2025-03-19 13:33:59.174546,2,
in_04db9d102a5669,cus_81340d5f76dee6,13838,sub_727103907fdf8a,9900,9900,gbp,paid,2025-03-18 19:33:59.174546,2025-03-25 07:33:59.174546,2025-03-19 07:33:59.174546,2025-03-16 07:33:59.174546,2025-04-18 07:33:59.174546,1,
in_dbd2e2e114c0bb,cus_81340d5f76dee6,13838,sub_727103907fdf8a,9900,9900,GBP,paid,2025-04-18 05:33:59.174546,2025-04-23 15:33:59.174546,2025-04-18 15:33:59.174546,2025-04-16 15:33:59.174546,2025-05-18 15:33:59.174546,1,
in_e4faf58e3239fb,cus_81340d5f76dee6,13838,sub_727103907fdf8a,9900,9900,GBP,paid,2025-05-18 05:33:59.174546,2025-05-20 17:33:59.174546,2025-05-18 17:33:59.174546,2025-05-17 17:33:59.174546,2025-06-17 17:33:59.174546,1,
in_c63998e657fe50,cus_81340d5f76dee6,13838,sub_727103907fdf8a,9900,9900,USD,paid,2025-06-16 12:33:59.174546,2025-06-19 11:33:59.174546,2025-06-17 11:33:59.174546,2025-06-17 11:33:59.174546,2025-07-17 11:33:59.174546,1,
in_852a8a5d72215b,cus_8c1f6ef5133a54,13839,sub_5801f9922491b6,9900,9900,usd,paid,2025-01-13 15:53:15.705632,2025-01-16 17:53:15.705632,2025-01-13 17:53:15.705632,2025-01-10 17:53:15.705632,2025-02-12 17:53:15.705632,3,
in_354f940e4270eb,cus_8c1f6ef5133a54,13839,sub_5801f9922491b6,9900,9900,USD,paid,2025-01-27 22:15:50.312826,2025-01-30 15:15:50.312826,2025-01-28 15:15:50.312826,2025-01-23 15:15:50.312826,2025-02-27 15:15:50.312826,1,
in_67112af48e67fd,cus_8c1f6ef5133a54,13839,sub_5801f9922491b6,9900,9900,Eur,paid,2025-02-27 15:15:50.312826,2025-03-01 01:15:50.312826,2025-02-28 01:15:50.312826,2025-02-28 01:15:50.312826,2025-03-30 01:15:50.312826,1,
in_ce97a42bea4805,cus_8c1f6ef5133a54,13839,sub_5801f9922491b6,9900,0,usd,open,2025-03-28 10:15:50.312826,2025-04-04 07:15:50.312826,,2025-03-28 07:15:50.312826,2025-04-28 07:15:50.312826,3,2025-04-01 07:15:50.312826
in_48e3766c6df2e3,cus_8c1f6ef5133a54,13839,sub_5801f9922491b6,9900,9900,Eur,paid,2025-04-27 10:15:50.312826,2025-04-28 05:15:50.312826,2025-04-28 05:15:50.312826,2025-04-28 05:15:50.312826,2025-05-28 05:15:50.312826,1,
in_64700a3ab4da12,cus_516feb27b2e5ec,13842,sub_1feb5e92f05d51,19900,19900,GBP,paid,2025-01-31 19:20:53.652451,2025-02-03 14:20:53.652451,2025-02-01 14:20:53.652451,2025-02-01 14:20:53.652451,2025-03-03 14:20:53.652451,3,
in_f7312d40209f44,cus_516feb27b2e5ec,13842,sub_1feb5e92f05d51,19900,19900,usd,paid,2025-03-03 15:20:53.652451,2025-03-07 23:20:53.652451,2025-03-03 23:20:53.652451,2025-03-03 23:20:53.652451,2025-04-02 23:20:53.652451,1,
in_52da682a17daca,cus_516feb27b2e5ec,13842,sub_1feb5e92f05d51,19900,19900,Eur,paid,2025-04-02 00:20:53.652451,2025-04-04 02:20:53.652451,2025-04-02 02:20:53.652451,2025-04-01 02:20:53.652451,2025-05-02 02:20:53.652451,1,
in_bff956caf8d031,cus_516feb27b2e5ec,13842,sub_1feb5e92f05d51,19900,19900,usd,paid,2025-05-02 05:20:53.652451,2025-05-02 21:20:53.652451,2025-05-02 21:20:53.652451,2025-05-02 21:20:53.652451,2025-06-01 21:20:53.652451,1,
in_7f20bac6024f9e,cus_516feb27b2e5ec,13842,sub_1feb5e92f05d51,19900,19900,gbp,paid,2025-05-31 18:20:53.652451,2025-06-04 14:20:53.652451,2025-06-01 14:20:53.652451,2025-06-01 14:20:53.652451,2025-07-01 14:20:53.652451,1,
in_fcf1b0aaeaab01,cus_8163f003e87a22,13846,sub_bf344cf3c8f901,31332,31332,GBP,paid,2025-02-07 13:51:30.566274,2025-02-08 17:51:30.566274,2025-02-07 17:51:30.566274,2025-02-02 17:51:30.566274,2025-03-09 17:51:30.566274,1,
in_b09557cef67845,cus_8163f003e87a22,13846,sub_bf344cf3c8f901,29900,0,Eur,open,2025-02-15 07:52:46.919310,2025-02-17 00:52:46.919310,,2025-02-16 00:52:46.919310,2025-03-18 00:52:46.919310,1,2025-02-22 00:52:46.919310
in_9e45e1ff6bff07,cus_8163f003e87a22,13846,sub_bf344cf3c8f901,29900,29900,eur,paid,2025-02-15 04:48:44.904255,2025-02-18 01:48:44.904255,2025-02-16 01:48:44.904255,2025-02-15 01:48:44.904255,2025-03-18 01:48:44.904255,2,
in_bdd674f212507a,cus_8163f003e87a22,13846,sub_bf344cf3c8f901,29900,29900,gbp,paid,2025-03-17 13:48:44.904255,2025-03-21 19:48:44.904255,2025-03-17 19:48:44.904255,2025-03-14 19:48:44.904255,2025-04-16 19:48:44.904255,1,
in_32845b9f3884a1,cus_8163f003e87a22,13846,sub_bf344cf3c8f901,29900,29900,GBP,paid,2025-04-16 01:48:44.904255,2025-04-17 13:48:44.904255,2025-04-16 13:48:44.904255,2025-04-15 13:48:44.904255,2025-05-16 13:48:44.904255,1,
in_c0798c68969b4c,cus_8163f003e87a22,13846,sub_bf344cf3c8f901,29900,29900,Eur,paid,2025-05-16 12:48:44.904255,2025-05-18 09:48:44.904255,2025-05-17 09:48:44.904255,2025-05-16 09:48:44.904255,2025-06-16 09:48:44.904255,1,
in_eefa55048de8d2,cus_e0a21e289f4e4c,13851,sub_6ef6689d7705f9,19900,19900,Eur,paid,2025-01-06 00:48:11.119418,2025-01-10 23:48:11.119418,2025-01-06 23:48:11.119418,2025-01-01 23:48:11.119418,2025-02-05 23:48:11.119418,3,
in_eb91869ed7c724,cus_e0a21e289f4e4c,13851,sub_6ef6689d7705f9,19900,19900,gbp,paid,2025-01-15 08:25:01.845434,2025-01-22 06:25:01.845434,2025-01-16 06:25:01.845434,2025-01-16 06:25:01.845434,2025-02-15 06:25:01.845434,1,
in_5addd87b7466c4,cus_e0a21e289f4e4c,13851,sub_6ef6689d7705f9,19900,19900,Eur,paid,2025-02-01 17:05:16.720292,2025-02-07 09:05:16.720292,2025-02-02 09:05:16.720292,2025-01-29 09:05:16.720292,2025-03-04 09:05:16.720292,1,
in_11d02c713e8747,cus_e0a21e289f4e4c,13851,sub_6ef6689d7705f9,19900,19900,USD,paid,2025-03-03 15:05:16.720292,2025-03-06 07:05:16.720292,2025-03-04 07:05:16.720292,2025-03-02 07:05:16.720292,2025-04-03 07:05:16.720292,1,
in_cb49da20210db3,cus_e0a21e289f4e4c,13851,sub_6ef6689d7705f9,19900,19900,eur,paid,2025-04-02 13:05:16.720292,2025-04-06 02:05:16.720292,2025-04-03 02:05:16.720292,2025-04-01 02:05:16.720292,2025-05-03 02:05:16.720292,1,
in_11d6fbb3ac230a,cus_a7aa439c5ec30d,13856,sub_1439b574bac26a,19900,19900,usd,paid,2025-01-13 13:48:24.836890,2025-01-14 19:48:24.836890,2025-01-13 19:48:24.836890,2025-01-13 19:48:24.836890,2025-02-12 19:48:24.836890,2,
