user_id,signup_date,archetype,country,device,lead_source,plan,mrr,is_retained_90d,subscription_start,subscription_end,days_to_churn,data_quality_score
13891,2025-01-06 18:15:07.409726,engaged_free,FR,desktop,partner,starter,49,True,2025-01-07 22:43:37.883241,,,0.84
13892,2025-01-01 11:12:22.863359,power_user,JP,mobile_web,referral,enterprise,299,False,2025-01-09 10:27:52.078535,2025-01-10 14:55:29.167205970,9.154934072302911,0.64
13893,2025-01-02 21:59:45.471821,support_heavy,IE,mobile_web,linkedin,basic,29,False,2025-01-07 02:50:39.535326,2025-01-11 04:08:23.701387254,8.255998027387207,0.7
13894,2025-01-20 03:41:17.525242,support_heavy,SE,mobile_web,direct,basic,29,True,2025-01-21 02:58:18.648539,,,0.96
13895,2025-01-06 07:54:15.806133,bounce_visitor,NL,ios,direct,free,0,False,2025-01-07 07:44:55.547878,2025-01-13 19:49:20.070046545,7.4965771286289735,0.78
13896,2025-01-06 18:44:06.821894,bounce_visitor,US,desktop,linkedin,free,0,False,2025-01-09 08:55:03.236623,2025-01-27 20:36:40.628419007,21.078169057002413,0.96
13897,2025-01-07 06:08:22.611403,enterprise_evaluator,AU,desktop,linkedin,enterprise,299,True,2025-01-08 03:05:59.193924,,,0.86
13898,2025-01-14 01:14:26.223315,engaged_free,UK,ios,organic,free,0,False,2025-01-15 20:05:11.402309,2025-01-18 23:57:22.126679418,4.946480363014088,0.69
13899,2025-01-03 10:29:48.328119,casual_explorer,AU,tablet,direct,free,0,True,2025-01-06 19:16:18.805924,,,0.71
13900,2025-01-08 21:14:56.958148,casual_explorer,NL,ios,partner,free,0,True,2025-01-09 10:00:07.239316,,,0.62
13901,2025-02-08 10:28:52.068632,power_user,NL,ios,organic,business,199,True,2025-02-13 22:19:41.940094,,,0.98
13902,2025-01-16 20:48:30.708585,engaged_free,FR,ios,organic,basic,29,True,2025-01-20 20:59:30.084716,,,0.91
13903,2025-01-01 10:33:12.886891,bounce_visitor,US,desktop,referral,free,0,False,2025-01-01 13:40:09.665692,2025-01-07 01:31:33.938423323,5.623854763105643,0.67
13904,2025-01-03 19:10:29.083466,enterprise_evaluator,NL,desktop,referral,enterprise,299,False,2025-01-06 23:52:26.645592,2025-01-16 18:53:55.253684966,12.988497340497261,0.96
13905,2025-01-05 02:58:23.590654,bounce_visitor,AU,mobile_web,partner,free,0,False,2025-01-07 08:15:14.358619,2025-02-24 02:48:26.178287382,49.993085505016,0.71
13906,2025-01-14 01:37:49.068140,engaged_free,IE,mobile_web,linkedin,free,0,True,2025-01-17 10:45:19.188616,,,0.6
13907,2025-01-06 07:40:19.159248,engaged_free,FR,mobile_web,google_ads,basic,29,True,2025-01-07 09:46:04.981417,,,0.86
13908,2025-01-03 20:47:22.039253,casual_explorer,UK,android,direct,basic,29,True,2025-01-03 22:17:21.105826,,,0.66
13909,2025-01-20 02:39:30.122959,bounce_visitor,NL,web,google_ads,free,0,False,2025-01-20 16:05:40.157386,2025-01-25 06:30:20.986710079,5.160310923044909,0.68
13910,2025-01-16 14:12:09.763874,enterprise_evaluator,UK,web,partner,business,199,True,2025-01-18 15:15:38.836394,,,0.62
13911,2025-01-05 07:51:09.591009,power_user,SE,ios,direct,enterprise,299,True,2025-01-05 23:04:38.631386,,,0.98
13912,2025-01-11 11:32:20.018979,casual_explorer,NL,tablet,referral,basic,29,False,2025-01-14 14:47:12.845204,2025-01-19 13:11:31.918727905,8.06888772857534,0.6
13913,2025-01-13 02:08:44.182977,bounce_visitor,SE,desktop,organic,free,0,False,2025-01-17 06:12:03.906077,2025-01-15 03:35:34.661703716,2.060306466744377,0.9
13914,2025-01-08 05:19:22.853034,enterprise_evaluator,IE,ios,linkedin,enterprise,299,True,2025-01-09 07:40:08.297578,,,0.79
13915,2025-01-07 19:34:44.626061,bounce_visitor,US,web,organic,free,0,False,2025-01-09 08:00:25.133317,2025-01-23 04:11:16.925184106,15.358707165776671,0.92
13916,2025-01-02 08:07:46.704124,support_heavy,AU,tablet,organic,free,0,False,2025-01-03 17:40:43.688588,2025-01-06 16:16:53.641671673,4.339663629023998,0.99
13917,2025-01-16 02:50:31.730220,engaged_free,NL,mobile_web,direct,free,0,True,2025-01-17 04:26:34.533282,,,0.77
13918,2025-01-10 22:31:56.738512,engaged_free,SE,mobile_web,google_ads,basic,29,True,2025-01-10 23:02:11.857905,,,0.96
13919,2025-01-09 01:36:47.985247,bounce_visitor,JP,tablet,google_ads,free,0,False,2025-01-09 09:26:31.952557,2025-01-20 06:23:10.805316052,11.198875232280743,0.71
13920,2025-02-06 10:57:28.108918,engaged_free,UK,web,google_ads,free,0,False,2025-02-06 18:19:37.688719,2025-02-14 15:05:50.487672820,8.172481235588153,0.76
13921,2025-01-10 07:26:19.185271,bounce_visitor,AU,web,organic,free,0,False,2025-01-11 04:05:52.419568,2025-02-01 17:51:06.153017697,22.4338769415127,0.63
13922,2025-01-22 11:45:27.955275,power_user,FR,desktop,direct,enterprise,299,True,2025-01-24 17:56:31.389127,,,0.91
13923,2025-01-01 01:59:05.601836,enterprise_evaluator,DE,tablet,referral,business,199,True,2025-01-01 04:35:30.660476,,,0.66
13924,2025-02-01 23:41:50.484321,bounce_visitor,FR,mobile_web,organic,free,0,False,2025-02-04 15:46:01.410188,2025-02-28 19:46:45.212124004,26.83674453475704,0.62
13925,2025-01-25 19:23:56.849152,bounce_visitor,FR,web,referral,free,0,False,2025-01-28 13:32:16.874608,2025-02-14 20:47:54.676591165,20.058308187953333,0.91
13926,2025-01-04 19:22:54.342542,casual_explorer,US,mobile_web,organic,free,0,True,2025-01-05 23:14:51.154701,,,0.73
13927,2025-01-08 19:49:07.419503,bounce_visitor,CA,web,linkedin,free,0,False,2025-01-10 11:46:35.217202,2025-01-17 19:16:04.749615583,8.97705243185858,0.96
13928,2025-01-12 20:11:50.978898,power_user,JP,desktop,partner,enterprise,299,True,2025-01-13 06:08:27.384683,,,0.75
13929,2025-02-06 20:13:50.195323,power_user,SE,web,direct,pro,99,True,2025-02-07 03:12:52.928579,,,0.71
13930,2025-01-04 12:41:38.240391,enterprise_evaluator,DE,android,linkedin,business,199,False,2025-01-04 15:59:29.233277,2025-01-12 13:41:36.415243672,8.04164554227628,0.79
13931,2025-01-07 10:25:48.071294,casual_explorer,NL,desktop,google_ads,basic,29,True,2025-01-07 17:44:21.062339,,,0.89
13932,2025-01-06 00:36:38.235586,bounce_visitor,US,tablet,referral,free,0,False,2025-01-06 11:59:37.158571,2025-01-14 00:00:02.783770530,7.974589678061651,0.66
13933,2025-01-05 10:19:00.007391,bounce_visitor,DE,desktop,direct,free,0,False,2025-01-05 13:39:07.463931,2025-01-15 21:01:39.359574202,10.446288798416715,0.86
13934,2025-01-11 22:58:13.228915,support_heavy,NL,web,partner,free,0,True,2025-01-12 04:46:40.409106,,,0.76
13935,2025-01-16 05:52:18.903019,casual_explorer,JP,android,organic,free,0,False,2025-01-17 07:34:59.610436,2025-01-30 17:12:02.051835132,14.472027185371894,0.68
13936,2025-01-23 19:32:50.190763,engaged_free,SE,tablet,linkedin,basic,29,True,2025-02-02 19:49:02.931571,,,0.68
13937,2025-01-14 12:57:27.730878,casual_explorer,FR,tablet,referral,free,0,True,2025-01-15 16:29:36.973005,,,0.69
13938,2025-01-11 18:23:34.921149,support_heavy,UK,ios,referral,basic,29,False,2025-01-11 22:49:13.142479,2025-01-17 15:25:33.708391288,5.876374852341334,0.62
13939,2025-01-09 12:56:30.207405,casual_explorer,UK,tablet,linkedin,free,0,True,2025-01-09 17:21:24.369009,,,0.71
13940,2025-01-20 12:11:02.059850,engaged_free,SE,ios,partner,free,0,True,2025-01-22 03:18:17.005875,,,0.88
13941,2025-01-17 07:47:55.082223,power_user,NL,web,direct,business,199,True,2025-01-20 18:25:03.950317,,,0.84
13942,2025-01-28 03:51:27.096277,casual_explorer,FR,mobile_web,linkedin,free,0,True,2025-02-01 05:03:26.332737,,,0.94
13943,2025-01-30 13:39:54.046043,support_heavy,CA,desktop,referral,basic,29,False,2025-02-09 09:42:10.684676,2025-02-19 07:44:59.268113628,19.753532662854468,0.88
13944,2025-01-04 20:39:38.670620,bounce_visitor,JP,mobile_web,linkedin,free,0,False,2025-01-06 04:11:06.361416,2025-02-09 09:05:34.926931824,35.51801222583128,0.69
13945,2025-01-04 21:29:00.627124,engaged_free,IE,tablet,partner,basic,29,False,2025-01-07 03:48:30.196767,2025-01-05 22:42:16.600742915,1.050879324293039,0.67
13946,2025-01-05 20:31:51.793476,casual_explorer,JP,mobile_web,partner,free,0,True,2025-01-06 18:10:20.957478,,,0.63
13947,2025-03-05 03:55:04.765286,casual_explorer,AU,android,linkedin,free,0,False,2025-03-06 09:34:44.850671,2025-03-05 11:47:36.602137878,0.32814625985973106,0.98
13948,2025-01-12 15:47:35.879212,support_heavy,JP,mobile_web,referral,free,0,True,2025-01-14 09:00:21.360155,,,0.88
13949,2025-02-27 11:50:22.385755,bounce_visitor,NL,tablet,partner,free,0,False,2025-02-27 12:26:11.338444,2025-03-16 09:03:56.690745324,16.884424826276916,0.75
13950,2025-02-03 15:17:29.556665,engaged_free,CA,desktop,partner,starter,49,True,2025-02-05 00:06:35.516005,,,0.99
13951,2025-01-11 01:17:13.680022,casual_explorer,NL,mobile_web,referral,free,0,False,2025-01-13 20:40:45.346566,2025-01-26 15:01:03.403268398,15.57210327831476,0.71
13952,2025-01-06 03:48:21.796064,bounce_visitor,DE,mobile_web,partner,free,0,False,2025-01-06 15:16:03.993051,2025-01-15 08:33:08.144980798,9.197758668018514,0.77
13953,2025-03-05 15:39:13.218864,bounce_visitor,US,tablet,direct,free,0,False,2025-03-05 19:41:56.165942,2025-04-01 01:50:30.844738885,26.424509558737142,0.88
13954,2025-02-23 17:15:39.620881,bounce_visitor,SE,desktop,linkedin,free,0,False,2025-02-24 05:24:48.548546,2025-03-16 11:30:08.593060885,20.760057548378267,0.81
13955,2025-01-03 11:59:10.932651,engaged_free,US,tablet,google_ads,basic,29,False,2025-01-05 21:36:55.582465,2025-02-23 12:23:46.913299194,51.017083109354104,0.61
13956,2025-01-27 03:14:24.823507,bounce_visitor,UK,desktop,organic,free,0,False,2025-01-27 07:10:21.828728,2025-02-23 05:45:05.990378957,27.10464313509211,0.66
13957,2025-01-20 10:55:43.059699,casual_explorer,US,ios,direct,free,0,True,2025-01-21 23:14:37.074137,,,0.74
13958,2025-03-17 20:54:59.053430,support_heavy,IE,desktop,google_ads,free,0,False,2025-03-23 05:32:50.015554,2025-03-19 03:40:06.331722722,1.281334239499057,0.82
13959,2025-02-14 20:21:09.137983,casual_explorer,AU,mobile_web,referral,free,0,False,2025-02-24 03:36:11.579670,2025-02-22 21:59:39.987123126,8.068412605788467,0.63
13960,2025-01-02 18:21:29.746467,casual_explorer,US,mobile_web,direct,free,0,False,2025-01-05 18:56:20.138559,2025-01-09 09:02:49.476839847,6.612033916352427,0.81
13961,2025-01-01 11:11:22.297403,bounce_visitor,JP,ios,referral,free,0,False,2025-01-02 14:52:09.797130,2025-01-28 11:53:31.084902905,27.02926837384147,1.0
13962,2025-01-21 07:21:00.892831,bounce_visitor,JP,ios,direct,free,0,False,2025-01-23 17:52:56.123593,2025-01-25 08:05:38.785994940,4.03099413384189,0.8
13963,2025-03-18 21:11:10.856829,engaged_free,SE,tablet,google_ads,basic,29,True,2025-03-20 20:49:34.195113,,,0.7
13964,2025-01-08 06:55:06.786101,casual_explorer,US,android,linkedin,free,0,True,2025-01-08 20:18:33.211106,,,0.63
13965,2025-01-05 05:01:23.425082,casual_explorer,UK,desktop,organic,free,0,True,2025-01-05 07:10:30.563692,,,0.7
13966,2025-01-01 16:15:05.626663,engaged_free,AU,web,linkedin,free,0,True,2025-01-01 21:17:11.297368,,,0.64
13967,2025-01-06 22:51:25.095099,support_heavy,DE,ios,direct,free,0,False,2025-01-06 23:49:01.209348,2025-01-08 16:47:50.859168960,1.747520417476357,0.77
13968,2025-01-02 23:01:59.646213,support_heavy,CA,ios,google_ads,free,0,False,2025-01-03 00:04:30.725448,2025-01-04 04:17:26.705573325,1.2190631870408153,0.81
13969,2025-01-14 00:56:15.547513,support_heavy,JP,web,referral,free,0,False,2025-01-14 22:49:55.056832,2025-01-26 10:06:18.038053925,12.38197327014957,0.72
13970,2025-01-02 15:03:02.133198,casual_explorer,FR,desktop,organic,free,0,True,2025-01-03 11:06:29.251331,,,0.8
13971,2025-01-20 22:38:07.944641,casual_explorer,AU,android,google_ads,free,0,True,2025-01-22 03:50:17.256973,,,0.82
13972,2025-01-11 05:18:53.399336,bounce_visitor,US,ios,partner,free,0,False,2025-01-11 22:02:31.844136,2025-01-16 16:46:47.069025349,5.477704510293395,0.63
13973,2025-01-12 01:53:12.985287,bounce_visitor,JP,mobile_web,organic,free,0,True,2025-01-16 08:39:19.107086,,,0.77
13974,2025-02-11 02:51:42.661605,engaged_free,IE,mobile_web,google_ads,starter,49,False,2025-02-13 19:42:16.740465,2025-02-14 06:25:13.356549611,3.148271932229322,0.63
13975,2025-01-17 20:45:27.134232,power_user,UK,mobile_web,referral,enterprise,299,True,2025-01-19 07:17:59.942350,,,0.91
13976,2025-02-01 03:03:09.483792,engaged_free,DE,web,referral,free,0,False,2025-02-03 13:12:39.660110,2025-03-09 03:52:52.227477642,36.034522496361625,0.66
13977,2025-01-25 14:14:40.827562,enterprise_evaluator,SE,web,partner,enterprise,299,False,2025-01-28 04:00:57.301161,2025-01-25 19:41:25.855068518,0.22691004058473857,0.95
13978,2025-01-19 09:46:17.872671,enterprise_evaluator,US,tablet,partner,business,199,False,2025-01-19 22:11:25.864260,2025-01-28 03:17:05.667728720,8.729719850205122,0.64
13979,2025-01-14 10:44:20.481342,engaged_free,NL,android,google_ads,basic,29,False,2025-01-15 04:02:36.907378,2025-01-24 10:02:32.306730907,9.970970201260544,0.75
13980,2025-01-03 08:41:29.465075,bounce_visitor,CA,android,partner,free,0,False,2025-01-04 03:06:45.878896,2025-01-14 23:28:01.383616185,11.615647205337815,0.83
13981,2025-02-13 16:55:17.398739,bounce_visitor,IE,mobile_web,direct,free,0,False,2025-02-14 14:11:34.564581,2025-03-07 03:50:07.809098662,21.454750119903487,0.88
13982,2025-01-01 08:49:51.183309,casual_explorer,NL,web,referral,basic,29,False,2025-01-01 14:43:24.625102,2025-01-01 11:08:10.644582413,0.09605857955340315,0.61
13983,2025-01-01 21:53:51.266431,power_user,FR,mobile_web,direct,business,199,True,2025-01-02 19:11:07.454143,,,0.86
13984,2025-01-13 05:01:33.365851,bounce_visitor,CA,desktop,linkedin,free,0,False,2025-01-13 06:23:58.448667,2025-01-17 06:15:39.682237567,4.051461995214934,0.88
13985,2025-01-04 19:33:57.472067,support_heavy,UK,tablet,referral,free,0,True,2025-01-09 05:49:55.655012,,,0.76
13986,2025-01-29 19:35:59.087765,casual_explorer,DE,web,linkedin,basic,29,False,2025-01-31 08:49:27.075182,2025-02-21 15:03:11.080322127,22.810555469411206,0.85
13987,2025-01-06 17:07:08.122033,engaged_free,SE,tablet,google_ads,starter,49,True,2025-01-06 23:48:42.981909,,,0.93
13988,2025-01-09 01:37:06.964903,casual_explorer,JP,tablet,organic,free,0,False,2025-01-09 08:52:33.485402,2025-01-15 06:48:17.896806352,6.216098748881359,0.85
13989,2025-01-31 13:13:15.792762,casual_explorer,SE,desktop,direct,free,0,False,2025-02-01 00:07:08.875849,2025-02-13 10:00:37.878766283,12.866227847271828,0.75
13990,2025-01-03 19:25:41.685521,casual_explorer,US,android,direct,free,0,False,2025-01-07 15:14:36.643164,2025-01-08 18:53:41.540629748,4.977776100795747,0.73
13991,2025-01-13 20:48:28.880336,casual_explorer,NL,tablet,direct,free,0,True,2025-01-14 06:24:07.664282,,,0.61
13992,2025-01-01 04:43:55.490044,engaged_free,DE,ios,google_ads,basic,29,True,2025-01-01 14:18:45.320725,,,0.81
13993,2025-01-02 22:01:02.323512,casual_explorer,DE,mobile_web,linkedin,free,0,False,2025-01-04 08:59:01.575576,2025-01-04 05:33:17.084153595,1.3140597296481495,0.84
13994,2025-01-22 20:25:16.554558,casual_explorer,UK,mobile_web,partner,free,0,True,2025-01-25 10:07:57.840159,,,0.92
13995,2025-01-07 01:00:39.936146,bounce_visitor,SE,android,linkedin,free,0,False,2025-01-08 23:31:28.017342,2025-01-11 09:34:05.298675306,4.356543547792908,0.91
13996,2025-01-13 08:03:04.613395,casual_explorer,AU,mobile_web,google_ads,free,0,True,2025-01-13 11:00:28.515786,,,0.68
13997,2025-01-13 01:58:11.023539,casual_explorer,AU,mobile_web,google_ads,free,0,False,2025-01-14 15:19:01.978648,2025-02-08 03:59:46.965674540,26.08444377471689,0.7
13998,2025-02-06 18:46:11.316790,support_heavy,SE,desktop,google_ads,basic,29,True,2025-02-07 16:05:22.202256,,,0.64
13999,2025-01-09 11:45:42.296821,engaged_free,AU,tablet,organic,free,0,True,2025-01-11 21:52:00.920472,,,0.61
14000,2025-01-28 21:00:35.263454,casual_explorer,IE,mobile_web,referral,free,0,False,2025-01-29 01:34:33.502181,2025-02-04 02:54:03.424016721,6.245464821327846,0.81
14001,2025-01-01 06:27:11.446622,bounce_visitor,SE,ios,organic,free,0,False,2025-01-02 11:45:05.003171,2025-01-13 05:04:35.195676311,11.942635984424854,0.64
14002,2025-03-04 17:21:18.596794,casual_explorer,JP,ios,referral,basic,29,True,2025-03-04 17:57:21.122323,,,0.7
14003,2025-01-21 16:42:21.333724,casual_explorer,AU,web,google_ads,basic,29,False,2025-01-21 23:52:21.934441,2025-01-21 21:26:41.513827711,0.19745578823740786,0.85
14004,2025-02-14 23:00:16.603775,power_user,SE,android,linkedin,pro,99,True,2025-02-15 17:16:23.070869,,,0.69
14005,2025-02-13 06:02:56.247483,casual_explorer,DE,mobile_web,google_ads,basic,29,False,2025-02-13 10:41:31.757203,2025-02-24 07:50:20.530605368,11.074586610212553,0.6
14006,2025-01-21 00:31:07.173300,casual_explorer,CA,web,linkedin,free,0,True,2025-01-21 18:36:31.059887,,,0.75
14007,2025-01-07 17:44:40.226101,bounce_visitor,DE,mobile_web,google_ads,free,0,True,2025-01-07 20:51:57.259972,,,0.91
14008,2025-01-14 01:39:03.480649,bounce_visitor,SE,mobile_web,linkedin,free,0,True,2025-01-18 01:29:30.585997,,,0.83
14009,2025-03-02 10:48:23.551629,support_heavy,CA,ios,direct,basic,29,True,2025-03-02 21:54:33.593305,,,0.94
14010,2025-01-11 18:48:30.443344,engaged_free,CA,desktop,referral,starter,49,True,2025-01-12 19:00:42.556092,,,0.78
14011,2025-01-18 04:52:20.262840,bounce_visitor,IE,web,direct,free,0,False,2025-01-18 14:36:09.545724,2025-02-06 13:03:47.604975574,19.341288682124716,0.65
14012,2025-01-21 04:52:50.970169,enterprise_evaluator,US,mobile_web,partner,business,199,True,2025-01-21 10:45:18.690333,,,0.61
14013,2025-01-11 13:11:56.161064,bounce_visitor,US,ios,partner,free,0,False,2025-01-12 00:10:34.219413,2025-01-24 15:07:06.519547807,13.07998100096998,0.62
14014,2025-01-27 08:20:39.684491,support_heavy,DE,android,partner,free,0,True,2025-01-27 23:44:51.654630,,,0.97
14015,2025-03-03 10:13:10.320161,casual_explorer,UK,tablet,partner,free,0,False,2025-03-05 14:45:40.923096,2025-03-03 18:29:36.714378982,0.3447499330784926,0.92
14016,2025-01-21 05:26:22.223267,bounce_visitor,NL,mobile_web,direct,free,0,False,2025-01-24 14:10:58.163024,2025-01-21 13:08:22.170326891,0.32083272060062007,0.62
14017,2025-01-29 08:26:56.439219,casual_explorer,CA,ios,google_ads,free,0,False,2025-01-30 18:42:03.293834,2025-03-03 01:49:04.841421488,32.723708358825085,0.66
14018,2025-01-21 05:58:50.578294,casual_explorer,IE,tablet,direct,free,0,True,2025-01-26 00:38:29.083333,,,0.73
14019,2025-01-09 12:23:02.387834,engaged_free,UK,tablet,linkedin,starter,49,True,2025-01-12 00:32:22.648530,,,0.77
14020,2025-01-07 22:50:16.367063,bounce_visitor,NL,ios,organic,free,0,False,2025-01-10 14:45:43.440748,2025-01-11 13:44:15.226087864,3.6208201276026073,0.64
14021,2025-01-09 19:41:49.772509,engaged_free,JP,android,google_ads,free,0,True,2025-01-10 15:47:35.031174,,,0.62
14022,2025-01-05 11:26:10.676516,engaged_free,CA,mobile_web,organic,basic,29,True,2025-01-05 13:36:12.017409,,,0.78
14023,2025-01-06 01:00:43.183385,support_heavy,UK,web,referral,free,0,True,2025-01-07 04:40:08.588417,,,0.63
14024,2025-01-02 03:14:43.933276,casual_explorer,SE,android,organic,free,0,False,2025-01-03 08:33:18.812272,2025-01-19 08:46:41.222127258,17.230524176519236,0.89
14025,2025-01-11 02:26:05.770084,engaged_free,US,web,referral,free,0,True,2025-01-14 02:30:07.452813,,,0.7
14026,2025-01-09 09:33:31.821240,bounce_visitor,CA,web,partner,free,0,False,2025-01-11 03:39:13.928790,2025-01-09 21:03:52.767141026,0.4794090960766738,0.81
14027,2025-01-01 00:33:36.737799,bounce_visitor,DE,desktop,referral,free,0,True,2025-01-01 11:49:07.297920,,,0.86
14028,2025-01-12 07:55:37.591878,bounce_visitor,DE,android,organic,free,0,False,2025-01-12 23:11:39.718088,2025-01-17 18:49:39.580398367,5.454189681948726,0.91
14029,2025-01-03 11:01:16.174007,bounce_visitor,IE,ios,google_ads,free,0,False,2025-01-07 00:52:18.426284,2025-01-09 08:28:38.907563560,5.894013119867601,0.96
14030,2025-01-04 03:03:51.334376,enterprise_evaluator,SE,ios,partner,enterprise,299,True,2025-01-07 03:21:08.788650,,,0.68
14031,2025-01-28 01:15:32.165838,enterprise_evaluator,AU,tablet,linkedin,business,199,True,2025-01-31 05:59:50.373847,,,0.93
14032,2025-01-07 00:44:26.969265,engaged_free,JP,ios,referral,basic,29,True,2025-01-07 02:00:05.255097,,,0.73
14033,2025-01-12 20:47:56.579340,enterprise_evaluator,US,web,partner,enterprise,299,True,2025-01-17 01:47:04.587042,,,0.86
14034,2025-01-24 04:35:12.467020,bounce_visitor,FR,tablet,linkedin,free,0,False,2025-01-24 17:52:53.829523,2025-02-21 21:03:23.480297535,28.68623857960108,0.97
14035,2025-01-10 01:13:59.173899,engaged_free,UK,mobile_web,organic,starter,49,True,2025-01-14 02:02:08.800548,,,0.9
14036,2025-03-13 03:48:54.363596,support_heavy,IE,mobile_web,google_ads,basic,29,False,2025-03-14 19:50:26.649249,2025-04-06 15:23:58.424113870,24.4826858856235,0.72
14037,2025-02-14 17:17:27.696445,bounce_visitor,IE,tablet,linkedin,free,0,False,2025-02-17 03:12:37.081621,2025-03-13 11:24:54.234813592,26.75516826815504,0.71
14038,2025-01-16 06:38:09.825136,engaged_free,SE,desktop,partner,basic,29,False,2025-01-17 15:11:58.628272,2025-02-27 22:20:52.909590293,42.65466532933215,0.97
14039,2025-01-05 06:10:38.447538,enterprise_evaluator,SE,desktop,linkedin,enterprise,299,True,2025-01-06 17:17:48.626337,,,0.91
14040,2025-02-10 13:49:55.189068,casual_explorer,NL,desktop,referral,basic,29,False,2025-02-11 07:52:56.323256,2025-02-17 13:22:34.333216710,6.981008612832297,0.75
14041,2025-01-06 13:59:09.034796,casual_explorer,IE,ios,organic,free,0,True,2025-01-09 03:22:28.258931,,,0.72
14042,2025-01-28 09:14:10.208651,bounce_visitor,FR,desktop,google_ads,free,0,False,2025-01-29 20:53:04.821828,2025-02-01 01:41:28.592312074,3.6856294405216694,0.94
14043,2025-01-17 04:13:52.887834,casual_explorer,CA,mobile_web,direct,free,0,False,2025-01-17 22:29:09.847611,2025-02-06 05:05:49.418239607,20.036070953768625,0.9
14044,2025-02-02 06:27:17.560360,bounce_visitor,US,desktop,organic,free,0,False,2025-02-03 08:12:12.013525,2025-02-03 13:44:39.014229690,1.3037205308992226,0.74
14045,2025-01-03 14:21:28.668769,casual_explorer,NL,ios,referral,basic,29,True,2025-01-04 12:31:26.140397,,,0.92
14046,2025-01-08 09:50:23.628370,bounce_visitor,NL,web,google_ads,free,0,True,2025-01-09 13:54:02.389869,,,0.86
14047,2025-01-01 15:12:45.390039,casual_explorer,JP,tablet,google_ads,free,0,True,2025-01-02 21:02:24.772582,,,0.93
14048,2025-01-13 08:52:52.439371,bounce_visitor,IE,android,organic,free,0,False,2025-01-18 06:51:17.133021,2025-03-11 07:32:50.842872858,56.94442596645666,0.65
14049,2025-02-16 04:21:07.281019,casual_explorer,AU,web,organic,free,0,False,2025-02-17 08:06:56.655626,2025-03-08 16:25:03.675205557,20.502736043825916,0.99
14050,2025-01-07 03:58:26.933512,bounce_visitor,UK,ios,google_ads,free,0,False,2025-01-07 23:31:49.531600,2025-01-12 04:47:11.567583724,5.033849931385694,0.77
14051,2025-01-04 02:11:29.669658,bounce_visitor,NL,ios,linkedin,free,0,False,2025-01-04 14:47:43.573790,2025-01-27 13:48:52.001627604,23.484286249648243,0.97
14052,2025-01-08 23:46:47.833395,engaged_free,UK,tablet,referral,starter,49,True,2025-01-11 20:40:35.741532,,,0.69
14053,2025-01-07 12:37:35.335277,support_heavy,US,ios,organic,free,0,True,2025-01-07 22:46:58.130860,,,0.81
14054,2025-01-12 11:30:24.461236,casual_explorer,DE,mobile_web,google_ads,free,0,False,2025-01-15 15:21:39.629274,2025-02-17 20:19:57.047865597,36.367738271175924,0.87
14055,2025-01-09 03:20:05.790421,support_heavy,NL,mobile_web,direct,free,0,False,2025-01-10 17:51:03.761406,2025-01-11 14:50:02.117822924,2.4791241597445035,0.81
14056,2025-01-27 13:56:29.706649,casual_explorer,FR,ios,linkedin,basic,29,True,2025-01-27 17:29:19.152029,,,0.98
14057,2025-01-10 22:25:24.594545,bounce_visitor,NL,mobile_web,direct,free,0,False,2025-01-14 08:34:37.303249,2025-01-27 03:32:21.789456572,16.213161978143237,0.82
14058,2025-01-13 16:35:24.829544,casual_explorer,CA,ios,organic,free,0,False,2025-01-18 10:29:52.329112,2025-01-16 00:13:25.643534759,2.3180649767449415,0.98
14059,2025-01-11 17:17:03.935638,bounce_visitor,US,ios,referral,free,0,False,2025-01-12 16:29:35.298685,2025-01-24 07:44:46.895674784,12.602580555981291,0.89
14060,2025-01-24 11:45:25.476590,casual_explorer,DE,web,organic,basic,29,False,2025-01-29 20:09:01.224657,2025-01-27 12:17:29.823212559,3.02227253035369,0.68
14061,2025-01-16 17:26:13.298779,casual_explorer,SE,desktop,linkedin,basic,29,True,2025-01-17 12:25:26.096483,,,0.6
14062,2025-03-22 05:26:52.570305,support_heavy,FR,desktop,organic,basic,29,False,2025-03-23 02:15:36.908278,2025-04-01 22:31:33.172753116,10.711581046853247,0.98
14063,2025-01-15 05:02:50.519549,enterprise_evaluator,CA,tablet,direct,enterprise,299,True,2025-01-18 16:36:40.601690,,,0.82
14064,2025-02-21 20:35:15.904798,bounce_visitor,UK,desktop,partner,free,0,False,2025-02-23 01:43:15.055923,2025-03-04 05:08:50.307678727,10.356648181489946,0.86
14065,2025-01-01 05:19:37.528117,bounce_visitor,IE,mobile_web,direct,free,0,True,2025-01-02 14:15:12.644454,,,0.79
14066,2025-01-15 17:59:52.669330,engaged_free,UK,tablet,direct,basic,29,True,2025-01-17 13:32:39.159939,,,0.71
14067,2025-02-15 01:03:09.018424,casual_explorer,CA,mobile_web,organic,free,0,False,2025-02-17 11:19:12.898873,2025-02-20 08:42:37.537881460,5.319080086313205,0.98
14068,2025-01-04 01:04:23.621096,engaged_free,US,android,linkedin,starter,49,True,2025-01-06 07:44:13.444800,,,0.85
14069,2025-01-13 10:54:43.175972,casual_explorer,NL,android,linkedin,free,0,False,2025-01-14 20:00:25.737464,2025-01-14 06:58:32.609013111,0.8359888083462367,0.99
14070,2025-01-02 16:31:07.758115,bounce_visitor,CA,web,organic,free,0,False,2025-01-03 22:53:32.666242,2025-01-25 23:23:30.764871953,23.28637739302033,0.62
